system:index,Code,Community,Country,pr,pr_1,pr_10,pr_100,pr_101,pr_102,pr_103,pr_104,pr_105,pr_106,pr_107,pr_108,pr_109,pr_11,pr_110,pr_111,pr_112,pr_113,pr_114,pr_115,pr_116,pr_117,pr_118,pr_119,pr_12,pr_120,pr_121,pr_122,pr_123,pr_124,pr_125,pr_126,pr_127,pr_128,pr_129,pr_13,pr_130,pr_131,pr_132,pr_133,pr_134,pr_135,pr_136,pr_137,pr_138,pr_139,pr_14,pr_140,pr_141,pr_142,pr_143,pr_144,pr_145,pr_146,pr_147,pr_148,pr_149,pr_15,pr_150,pr_151,pr_152,pr_153,pr_154,pr_155,pr_156,pr_157,pr_158,pr_159,pr_16,pr_160,pr_161,pr_162,pr_163,pr_164,pr_165,pr_166,pr_167,pr_168,pr_169,pr_17,pr_170,pr_171,pr_172,pr_173,pr_174,pr_175,pr_176,pr_177,pr_178,pr_179,pr_18,pr_180,pr_181,pr_182,pr_183,pr_184,pr_185,pr_186,pr_187,pr_188,pr_189,pr_19,pr_190,pr_191,pr_192,pr_193,pr_194,pr_195,pr_196,pr_197,pr_198,pr_199,pr_2,pr_20,pr_200,pr_201,pr_202,pr_203,pr_204,pr_205,pr_206,pr_207,pr_208,pr_209,pr_21,pr_210,pr_211,pr_212,pr_213,pr_214,pr_215,pr_216,pr_217,pr_218,pr_219,pr_22,pr_220,pr_221,pr_222,pr_223,pr_224,pr_225,pr_226,pr_227,pr_228,pr_229,pr_23,pr_230,pr_231,pr_232,pr_233,pr_234,pr_235,pr_236,pr_237,pr_238,pr_239,pr_24,pr_240,pr_241,pr_242,pr_243,pr_244,pr_245,pr_246,pr_247,pr_248,pr_249,pr_25,pr_250,pr_251,pr_252,pr_253,pr_254,pr_255,pr_256,pr_257,pr_258,pr_259,pr_26,pr_260,pr_261,pr_262,pr_263,pr_27,pr_28,pr_29,pr_3,pr_30,pr_31,pr_32,pr_33,pr_34,pr_35,pr_36,pr_37,pr_38,pr_39,pr_4,pr_40,pr_41,pr_42,pr_43,pr_44,pr_45,pr_46,pr_47,pr_48,pr_49,pr_5,pr_50,pr_51,pr_52,pr_53,pr_54,pr_55,pr_56,pr_57,pr_58,pr_59,pr_6,pr_60,pr_61,pr_62,pr_63,pr_64,pr_65,pr_66,pr_67,pr_68,pr_69,pr_7,pr_70,pr_71,pr_72,pr_73,pr_74,pr_75,pr_76,pr_77,pr_78,pr_79,pr_8,pr_80,pr_81,pr_82,pr_83,pr_84,pr_85,pr_86,pr_87,pr_88,pr_89,pr_9,pr_90,pr_91,pr_92,pr_93,pr_94,pr_95,pr_96,pr_97,pr_98,pr_99,.geo
00000000000000000000,ABTL,Abou Telfane,Chad,0.0,0.0,23.4830303030303,8.941212121212121,8.747575757575758,263.4615151515152,231.30757575757576,44.67727272727273,30.890606060606064,0.21666666666666667,0.0,0.0,0.0,0.0,0.4793939393939394,0.0,1.100909090909091,82.69212121212121,258.8684848484849,210.12242424242433,192.449696969697,69.25575757575757,0.0,0.0,0.0,0.0,0.0,0.6542424242424243,0.0,85.76696969696971,55.12969696969698,108.1978787878788,329.4318181818182,153.04393939393944,6.104242424242425,0.0,0.21666666666666667,0.0,0.0,0.0,0.6542424242424243,0.0,79.689696969697,137.10757575757577,352.709393939394,335.96030303030307,0.6481818181818183,152.38030303030305,19.437272727272727,0.21666666666666667,0.0,0.0,0.0,0.6542424242424243,3.811212121212122,31.496666666666666,129.7769696969697,0.0,131.82030303030302,258.30484848484855,77.56666666666669,7.674848484848487,0.21666666666666667,0.0,0.0,0.0,1.0,5.424242424242426,4.155454545454546,51.4539393939394,89.03969696969698,126.48575757575759,336.3960606060607,125.08484848484851,17.881818181818183,0.21666666666666667,0.0,0.0,0.0,8.521515151515151,0.6542424242424243,3.811212121212122,0.0,46.02878787878789,224.91424242424245,298.2718181818182,190.6172727272727,8.384242424242426,0.0,0.0,61.01636363636364,0.0,0.0,1.541818181818182,15.389393939393944,45.34121212121212,90.19000000000001,183.2587878787879,226.60090909090908,95.13060606060608,19.891515151515154,130.58818181818182,2.418787878787879,0.0,0.0,0.0,2.083636363636364,1.0,35.29666666666667,88.78272727272729,194.69272727272727,231.06909090909096,0.6542424242424243,181.4436363636364,103.73848484848487,20.86909090909091,3.256363636363637,0.0,0.0,0.0,1.541818181818182,11.196666666666669,40.07545454545455,91.05454545454546,75.5087878787879,178.1051515151515,212.7854545454546,92.72,26.770303030303033,2.418787878787879,0.0,0.0,0.0,0.0,2.0,0.0,14.00575757575758,53.30272727272728,115.24515151515152,171.27666666666664,103.12363636363635,80.23303030303033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.074242424242424,32.488787878787875,95.79575757575758,285.53787878787875,102.05000000000003,9.213030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923333333333336,22.170909090909092,118.9690909090909,112.43696969696971,84.59060606060608,38.793939393939404,0.0,0.0,0.0,0.0,0.0,0.0,6.117272727272728,9.406363636363638,29.8269696969697,160.22878787878793,255.20999999999998,3.9033333333333347,89.9587878787879,3.0051515151515162,0.0,0.0,0.0,12.238484848484852,35.941212121212125,0.3842424242424243,86.81242424242426,189.71757575757573,220.42848484848486,81.83121212121213,0.21666666666666667,0.0,0.0,0.0,0.8509090909090911,2.9375757575757584,24.43545454545455,96.669696969697,86.36818181818185,212.0727272727273,264.1236363636364,51.26939393939394,26.227272727272737,0.0,0.0,0.0,0.0,22.716969696969702,0.6542424242424243,3.811212121212122,73.0587878787879,94.01636363636364,280.41000000000014,282.739696969697,115.1227272727273,3.5557575757575766,0.21666666666666667,0.0,97.00272727272726,0.0,0.0,0.6542424242424243,1.2454545454545456,118.85454545454544,75.14363636363638,126.19545454545458,386.7354545454547,114.5587878787879,17.634242424242423,138.93454545454549,0.21666666666666667,0.0,0.0,0.0,0.6542424242424243,0.0,19.421818181818185,115.53636363636366,236.2009090909091,367.4124242424243,211.70636363636365,76.33272727272728,0.0,0.0,0.0,0.0,0.0,0.6542424242424243,34.731515151515154,28.294242424242427,56.9369696969697,72.49757575757577,168.01090909090914,281.0954545454546,138.0578787878788,5.0,0.21666666666666667,0.0,0.0,0.0,2.0151515151515156,3.400000000000001,"{""type"":""Polygon"",""coordinates"":[[[18.8900006106917,12.169987713969231],[18.864288071198732,12.166404982244345],[18.84062418849329,12.155942248946506],[18.820893937599216,12.139433089889524],[18.806668151547182,12.118192608736393],[18.799078390004084,12.093912448986314],[18.798727124804305,12.0685258576021],[18.80564030848088,12.044053629289577],[18.819265935281766,12.022443246267809],[18.838518513498048,12.00541401826296],[18.861865744874073,11.994320498893183],[18.887450428563984,11.990044965284373],[18.913237908605648,11.99292742631025],[18.93717744787367,12.002738657946066],[18.95736486320036,12.018698381523063],[18.972193661673355,12.03953715867672],[18.980482782911952,12.063597142120521],[18.98157082226214,12.08896375386455],[18.97536917162067,12.113617898350038],[18.96236969630678,12.135596653498542],[18.9436061426324,12.15314965898769],[18.92057217153965,12.164878710630305],[18.895102440258107,12.16984936622969],[18.8900006106917,12.169987713969231]]]}"
00000000000000000001,BAHR,Bahr Salamat,Chad,0.0,0.0,55.643980641258324,56.45039322444042,106.72988505747128,198.08408953418026,165.2707199032063,124.00120992135514,45.46370235934666,3.1197822141560803,0.0,0.0,0.0,0.0,0.0,22.00665456745312,52.83000604960677,132.3121597096189,240.07350272232304,257.6733212341199,171.08076225045374,74.90653357531762,0.0,0.0,0.0,0.0,0.0,2.398064125831821,22.00665456745312,107.11645493042954,106.14882032667879,206.72928009679373,284.54385964912285,150.64851784634,35.039624924379915,0.0,2.6663641863278884,0.0,0.0,0.0,2.398064125831821,22.00665456745312,94.40471869328493,114.2776769509982,294.693587416818,284.2171808832426,1.7719298245614037,177.84301270417424,75.58408953418031,2.9697519661222023,0.0,0.0,0.0,2.704779189352692,19.462189957652754,98.66182698124624,176.610405323654,22.00665456745312,198.3206291591047,230.77162734422265,123.23895946763464,37.72595281306716,2.6663641863278884,0.0,0.0,0.0,1.0,22.49939503932245,12.04113732607381,125.06049606775562,188.04930429522088,224.9286146400484,298.5030248033878,173.76376285541443,34.48941318814278,20.095583787053847,0.0,0.0,0.0,21.782516636418638,2.398064125831821,18.06775559588627,52.83000604960677,77.91137326073807,217.04839685420455,293.60254083484574,169.4219600725953,34.48941318814278,0.0,0.0,93.82819116757415,0.0,0.9107683000604961,1.0,59.08408953418029,108.21355111917725,139.8844525105868,233.9676346037508,243.09346642468242,93.95674531155477,31.76497277676952,178.31306715063525,1.0,0.0,0.0,0.0,2.398064125831821,4.600423472474289,66.11433756805808,136.99848759830613,286.429219600726,246.662129461585,2.958862673926195,195.25075620084698,142.56987295825775,41.429522081064746,3.135511191772535,0.0,0.0,0.9107683000604961,1.0,26.242891712038723,71.11433756805809,139.47701149425288,133.12250453720512,217.7365396249244,176.76890502117365,93.17574107683002,73.07229280096796,1.0,0.0,0.0,15.679673321234121,0.0,4.0,0.0,21.089231699939507,103.46430732002422,181.38989715668484,167.54476709013915,112.72262552934059,78.39866908650939,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.20175438596491,41.99001814882033,139.74742891712043,217.60889292196015,145.8901996370236,10.11070780399274,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.076527525710828,48.83424077434967,149.38717483363584,150.83938294010892,76.2377495462795,21.414398064125837,0.0,1.6104053236539624,0.0,0.0,0.0,0.0,6.67816091954023,17.983968542044774,71.04476709013915,209.94827586206895,247.42528735632186,9.94192377495463,139.8396854204477,12.443738656987298,0.0,0.0,22.00665456745312,26.771022383545073,80.50574712643679,22.00665456745312,120.84845735027224,174.67604355716875,234.9479733817302,168.6775559588627,3.0266182698124626,0.0,0.0,0.0,2.910768300060496,52.257713248638844,15.055353901996373,94.26860254083486,103.85813672111314,227.19963702359345,255.71082879612828,124.00120992135514,42.25226860254084,0.0,0.0,0.0,0.0,38.11191772534786,2.398064125831821,20.07985480943739,102.41318814277075,137.63702359346644,260.07622504537204,265.3901996370236,149.8741681790684,40.02661826981247,3.0266182698124626,0.0,114.91591046581974,0.0,0.0,2.704779189352692,5.0,101.56291591046585,113.813369630974,171.19993950393226,283.7522686025408,148.87295825771326,33.30732002419843,152.48971566848158,2.7879612825166364,0.0,0.0,0.0,2.398064125831821,20.87900786448881,61.800967937084096,130.02631578947373,228.33121597096192,280.42135511191776,275.7292800967937,131.6470054446461,32.275559588626734,0.0,0.0,0.0,0.0,2.398064125831821,52.37689050211738,52.83000604960677,117.38777979431339,131.59346642468242,197.2683000604961,257.4718693284937,172.4691470054447,34.48941318814278,2.5892316999395044,0.0,0.0,0.0,1.0,23.78039927404719,"{""type"":""Polygon"",""coordinates"":[[[19.430002207365057,10.649987183274813],[19.404426929136612,10.646404603773833],[19.380889123714848,10.635942279602865],[19.361263553053263,10.619433658804637],[19.347112676368024,10.59819367697893],[19.33956219810944,10.573913821770844],[19.33921168582943,10.548527245146136],[19.34608730027393,10.524054737277233],[19.35964025614137,10.502443867666877],[19.37879096643225,10.485414097862455],[19.402015214535172,10.4743201504702],[19.42746542342417,10.470044436087473],[19.45311738873268,10.472927019952854],[19.476930899437182,10.482738639740928],[19.49701161634802,10.498698895747987],[19.51176148339791,10.519538183552454],[19.520005816006286,10.543598496552116],[19.521086987948216,10.56896515388205],[19.514917205009475,10.593619045685994],[19.501986033698547,10.61559732868801],[19.48332191746203,10.633149789922822],[19.46041059039914,10.644878395129048],[19.435076793407926,10.649848841528268],[19.430002207365057,10.649987183274813]]]}"
00000000000000000002,BIND,Binder Lere,Chad,0.0,0.0,0.0,57.01209189842807,68.53446191051995,153.26602176541715,234.41475211608218,112.09673518742441,25.41535671100362,1.1330108827085854,0.0,0.0,0.0,0.0,1.0,14.046553808948003,32.6375453446191,170.7790205562273,231.01360338573153,187.27116082224907,208.31136638452233,62.71644498186215,0.0,0.0,0.0,0.0,0.0,0.0,10.126964933494556,44.154776299879074,84.53295042321642,82.37938331318014,185.51874244256348,284.9401451027811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908403869407496,93.86366384522366,147.21432889963722,193.37031438935907,267.26662636033853,0.0,236.09915356711002,42.70163240628778,0.0,0.0,0.0,0.0,9.0,2.6215235792019342,13.054413542926238,105.7107013301088,7.406590084643287,118.37454655380894,207.31166868198306,141.229746070133,25.324969770253926,0.0,0.0,0.0,0.0,2.0,25.423821039903256,52.822551390568314,86.31620314389356,88.84401451027811,115.88301088270856,205.6807738814993,174.4464933494558,53.20707376058041,5.333131801692865,0.0,0.0,0.0,49.33222490931076,0.0,8.035973397823458,47.92926239419589,87.05018137847641,222.49909310761782,250.22853688029016,192.60187424425632,39.73639661426843,0.0,0.0,71.82829504232163,0.0,0.0,1.0,17.89056831922612,145.9646311970979,214.11033857315596,192.05743651753326,242.41989117291413,186.805622732769,32.885126964933484,158.23035066505437,0.840689238210399,0.0,0.0,0.0,1.0,41.92412333736396,90.33071342200724,127.75090689238209,223.65447400241837,206.305622732769,0.0,216.06499395405075,130.0003022974607,18.214328899637238,19.737605804111244,0.0,0.0,0.0,0.0,5.324062877871825,96.38089480048367,127.59189842805316,145.58645707376056,192.9398428053204,218.75483675937124,157.1850060459492,32.3418984280532,0.840689238210399,0.0,0.0,0.0,0.0,3.0,0.0,76.17926239419587,149.76360338573153,150.3370616686819,425.5855501813783,140.97158403869403,150.90719467956467,0.0,0.0,0.0,0.0,0.0,0.0,3.0087666263603383,9.100665054413543,55.77660217654171,116.1638452237001,346.6342200725514,171.50030229746068,17.925332527206763,0.0,0.0,0.0,0.0,0.0,0.0,1.4002418379685608,14.88966142684401,51.24546553808947,242.04141475211605,200.55078597339778,139.59310761789598,19.847339782345824,0.0,0.0,0.0,0.0,0.0,0.0,24.344014510278114,24.508766626360334,71.25665054413543,235.7167472793228,298.16414752116077,2.0,205.72551390568313,39.6844014510278,0.0,0.0,50.595223700120904,19.573155985489716,76.4093107617896,3.0087666263603383,133.4591898428053,233.72370012091892,240.27660217654173,36.46463119709794,0.0,0.0,0.0,0.0,0.0,5.496372430471583,26.069226118500605,165.69891172914146,111.04655380894796,244.31408706166866,226.16837968561063,104.18228536880288,34.533857315598546,0.0,0.0,0.0,0.0,50.8397823458283,0.0,0.0,123.36245465538089,122.35157194679564,174.97551390568321,193.5054413542926,179.7569528415961,28.715235792019346,0.0,0.0,108.28506650544136,0.0,0.0,0.0,1.998186215235792,79.40598548972189,200.97642079806528,198.28536880290207,396.0553204353083,151.49304715840384,60.024486094316806,185.1266626360338,0.0,0.0,0.0,0.0,0.0,20.103688029020553,36.41203143893591,157.20556227327688,314.82920193470375,295.9903264812575,264.892684401451,151.94377267230954,38.003325272067705,0.840689238210399,0.0,0.0,0.0,0.0,10.814993954050783,73.44377267230954,108.55229746070134,164.67472793228532,316.62303506650545,371.66444981862145,112.11729141475212,35.48035066505441,0.0,0.0,0.0,0.0,1.0,31.318319226118497,"{""type"":""Polygon"",""coordinates"":[[[14.459999650720613,9.749988981253619],[14.434496529509508,9.746406491157723],[14.411024987637342,9.735944407280309],[14.391454409529675,9.719436102626215],[14.377342853018577,9.698196414089876],[14.369812955098867,9.673916737774622],[14.369462774393993,9.648530169840907],[14.376318600950563,9.62405749778694],[14.389833358115089,9.60244634237481],[14.408930569269675,9.58541625432696],[14.43209026064916,9.574322055515871],[14.45746989775489,9.570046234945925],[14.483050747041112,9.57292889096773],[14.506798106821373,9.58274073875576],[14.526822794409757,9.598701307504573],[14.541531180967715,9.619540895246939],[14.54975193770683,9.643601401801801],[14.550829438888364,9.668968085885643],[14.544676337665654,9.693621829255736],[14.53178101077312,9.715599834930666],[14.513169126295816,9.733151976497913],[14.490322253917391,9.744880319496575],[14.465059914605938,9.749850643026909],[14.459999650720613,9.749988981253619]]]}"
00000000000000000003,FADA,Fada Archei,Chad,0.0,0.0,0.0,0.788911947820931,1.0,28.370589979246958,40.076489771716574,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480284613104062,25.020753038837828,45.076489771716574,13.048917877260601,0.8437592647494813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639786540171956,0.24014230655203087,13.130447672694933,71.07619329973319,8.638897124221762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.577823895641862,13.960569226208126,44.50103765194189,70.80670026682479,0.0,11.870441743255261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788911947820931,10.720426919656092,0.0,10.094871034687223,60.841387488882305,4.435220871627632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7889119478209312,1.0,4.480284613104062,19.37058997924696,82.15297954343313,9.43522087162763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.130447672694935,68.55232730506968,12.870441743255263,0.0,0.0,0.0,22.130447672694935,0.0,0.0,0.0,0.0,2.788911947820931,4.51941891491254,5.237474058701453,41.770234212866875,7.435220871627632,1.0,37.449747998814104,0.0,0.0,0.0,0.0,0.0,0.0,2.788911947820931,4.480284613104062,17.130447672694935,43.75244589386303,0.0,14.870441743255263,7.435220871627632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788911947820931,4.675363178179662,0.0,17.130447672694935,43.076489771716574,7.435220871627632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.862733471686923,22.98636228876371,5.399347761636527,59.73554699080938,1.2522976578713312,3.0747109398161876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88052179069078,41.67447376222948,2.9851764008301216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.292321375630004,9.987251704713907,3.065520308330863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985176400830121,3.23539875481767,15.705010376519422,21.957011562407352,0.0,10.685443225615181,0.0,0.0,0.0,0.0,4.943670323154462,1.0,0.0,16.892973613993483,53.195375037059,10.925882004150608,0.7767565965016305,0.0,0.0,0.0,0.0,0.0,0.0,4.788911947820931,7.576341535724874,1.1710643344203973,20.335013341239254,48.978950489178764,3.0,0.0,0.0,0.0,0.0,0.0,0.24014230655203087,0.0,0.0,9.366735843462793,6.480284613104062,32.26089534538986,56.49777646012452,7.435220871627632,0.0,0.0,0.0,11.482063445004448,0.0,0.0,0.0,0.0,8.366735843462793,2.0,6.2401423065520305,70.55232730506968,8.435220871627632,0.0,37.07648977171657,0.0,0.0,0.0,0.0,0.0,0.0,1.7889119478209312,5.240142306552031,21.02075303883783,68.13459828046251,14.870441743255263,4.435220871627632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.240142306552031,0.0,9.890305366142899,40.073821523866,13.870441743255265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[21.400001839070068,17.0599895386138],[21.373710422997895,17.056406304007783],[21.3495146269957,17.045942219174172],[21.32934237431569,17.029431282108956],[21.31479982255114,17.008189151721577],[21.30704337676184,16.983907986315163],[21.30668801325988,16.958521346512658],[21.313759091656596,16.934050041819013],[21.327691249933306,16.912441266035522],[21.347374185239364,16.895413827436283],[21.37124143585369,16.88432172160745],[21.397394975102344,16.8800467849836],[21.423755731570004,16.882928840347383],[21.44822822910171,16.892738790124657],[21.468866504941055,16.90869675526834],[21.484028371028344,16.929533845749997],[21.49250593693783,16.953592740461463],[21.493622067212414,16.978959201306502],[21.48728500173073,17.00361418012388],[21.473996569224347,17.02559449468537],[21.454813056778626,17.043149297958063],[21.431261593599075,17.054879824373156],[21.405218556756367,17.059851171075877],[21.400001839070068,17.0599895386138]]]}"
00000000000000000004,LACF,Lac Fitri,Chad,0.0,0.0,0.07782805429864253,15.63740573152338,32.18009049773757,117.46817496229261,212.83831070889897,73.11251885369535,8.942986425339367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.09502262443439,198.43680241327303,122.59245852187028,133.31764705882352,8.949019607843137,0.6561085972850681,0.0,0.0,0.0,0.0,0.0,0.0,10.422322775263952,68.58129713423833,54.977073906485664,187.96892911010556,133.31764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5079939668175,32.15384615384615,154.8033182503771,201.8850678733032,0.0,90.72006033182505,5.761387631975867,0.0,0.0,0.0,0.0,0.0,0.0,6.878733031674209,61.23951734539972,0.0,131.42171945701358,202.6506787330317,45.71282051282052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.48054298642534,20.437104072398192,15.965007541478128,135.2220211161388,80.84796380090499,14.71553544494721,0.0,0.0,0.0,0.0,4.0503770739064855,0.0,0.0,15.432880844645553,50.60573152337859,227.41055806938166,200.79034690799398,68.84374057315236,5.18763197586727,0.0,0.0,30.028054298642537,0.0,0.0,0.0,1.2645550527903473,32.86244343891403,37.052790346908,163.56681749622925,194.08808446455507,87.15837104072399,9.949019607843137,100.2657616892911,2.0,0.0,0.0,0.0,0.0,1.9339366515837106,14.432880844645553,57.47450980392157,129.0108597285068,175.4506787330317,0.0,138.97888386123682,61.339366515837106,7.9429864253393685,1.006033182503771,0.0,0.0,0.0,0.0,1.2645550527903473,36.25701357466064,50.34932126696834,43.7028657616893,126.73966817496232,200.70105580693814,63.02051282051281,6.970437405731525,1.006033182503771,0.0,0.0,0.0,0.0,0.2645550527903469,0.0,12.598793363499247,49.480241327300156,48.936048265460045,147.30316742081448,51.48808446455505,49.17918552036199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034087481146305,11.638009049773757,75.84917043740573,270.4099547511313,42.75082956259426,3.18763197586727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0778280542986425,16.29140271493213,91.00814479638011,94.39095022624436,97.0187028657617,28.10829562594269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2407239819004525,13.882352941176475,76.63559577677226,191.3710407239819,0.0,84.44404223227754,5.702865761689291,0.0,0.0,2.022322775263952,7.7819004524886894,14.848567119155357,0.0,56.935746606334845,126.70980392156865,147.19064856711918,26.342684766214184,0.0,0.0,0.0,0.0,0.0,0.0,12.542986425339368,52.240723981900445,46.335143288084474,163.1082956259427,154.02745098039216,43.769230769230774,12.109200603318252,0.0,0.0,0.0,0.0,18.84585218702866,0.0,0.0,17.533936651583712,47.128205128205124,158.52549019607844,189.00271493212668,77.52006033182504,4.083861236802414,0.0,0.0,72.56621417797889,0.0,0.0,0.0,0.0,16.434690799396684,77.52277526395174,161.9475113122172,299.484766214178,71.10648567119155,16.13665158371041,115.52579185520365,0.0,0.0,0.0,0.0,0.0,0.0,9.422322775263952,94.43288084464555,203.19366515837106,162.38159879336354,151.6956259426848,61.732730015082964,6.200603318250378,0.0,0.0,0.0,0.0,0.0,0.0,42.08597285067873,44.58974358974359,36.84193061840121,201.19366515837106,295.4509803921569,32.32699849170438,7.073906485671192,0.0,0.0,0.0,0.0,0.0,0.9242835595776774,"{""type"":""Polygon"",""coordinates"":[[[17.430001743772454,12.859989010979447],[17.404220398905522,12.856406209589554],[17.380493307168017,12.845943289057402],[17.36071055710566,12.829433883674888],[17.34644717977414,12.808193174020674],[17.338837677294457,12.783912874917055],[17.33848598979581,12.758526276794166],[17.34541797930673,12.73405417642422],[17.359080036711646,12.712444016077736],[17.378383714852983,12.695415036004796],[17.401792660450695,12.68432171249727],[17.427444836877655,12.680046261609334],[17.453300332654283,12.682928666424775],[17.477303117334717,12.692739720443406],[17.4975440603816,12.70869920037735],[17.512412434167988,12.729537743846379],[17.520723985155854,12.753597576468378],[17.521815424589484,12.778964167335868],[17.515597750020486,12.803618427441045],[17.50256399215955,12.825597398650041],[17.483750564101317,12.843150653207113],[17.46065510215521,12.854879909157852],[17.435117229446988,12.859850660497214],[17.430001743772454,12.859989010979447]]]}"
